canonical_precursor,n_rows,co2_min,co2_max,co2_range,ch4_min,ch4_max,ch4_range
O=C([O-])c1ccc2c3c(ccc(C(=O)[O-])c13)C(=O)N(c1ccncc1)C2=O.[Zn][Zn],5,0.328578404,0.688653022,0.360074618,5.6820569389,6.8786488251,1.1965918862000002
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccncc1)C(=O)N(c1ccncc1)C3=O.[Zn][Zn],2,0.924926755,0.995529405,0.07060264999999999,8.921518350700001,8.9910859373,0.06956758659999807
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Cd],2,0.715200438,3.29773967,2.582539232,4.1489584414,7.1113403873,2.9623819459000007
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Co],5,2.464059652,3.979571545,1.5155118930000002,3.0131559112,7.0361948638,4.023038952599999
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Mg],5,6.07235814,6.419223432,0.3468652919999995,5.6706138352,9.3023779216,3.6317640863999996
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Mn],6,3.769467162,5.131930556,1.3624633940000002,4.0471743476,7.9499248735,3.9027505258999993
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Ni],2,2.638242816,2.66626299,0.028020173999999898,3.0452612788,3.0659791509,0.02071787210000009
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[O]12[Hf]34[O]5[Hf]16[O]1[Hf]27[O]3[Hf]23[O]4[Hf]54[O]6[Hf]1([O]72)[O]43,2,0.179906794,0.184045891,0.0041390969999999805,9.9225419618,9.9501737773,0.02763181549999949
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Tb],2,1.427238181,2.286385036,0.8591468549999999,2.6797765979,10.6457674627,7.9659908648
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Yb],3,0.592179304,2.301045601,1.7088662970000001,1.1236075707,3.0854282746,1.9618207039
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Zn],3,1.237670422,4.800299372,3.5626289499999997,4.6717003073,10.7234868809,6.051786573599999
O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Zn][O]([Zn])([Zn])[Zn],5,1.732313822,2.144179855,0.4118660329999999,9.3054880321,9.5446898424,0.23920181030000087
O=C([O-])c1cccc(C(=O)[O-])c1.[Ca],2,3.024939479,3.810860159,0.7859206800000003,2.7953425906,6.4216897423,3.6263471517
O=C([O-])c1cccc(C(=O)[O-])c1.[Cd].[Cs],2,1.031380708,1.040131537,0.008750829000000016,4.124860358299999,4.128342202200001,0.00348184390000128
O=C([O-])c1cccc(C(=O)[O-])c1.[Co],3,1.197264404,1.658623386,0.4613589819999999,4.5304625676,7.325554321,2.7950917534000004
O=C([O-])c1cccc(C(=O)[O-])c1.[Co].[Na],2,2.46222777,2.727646666,0.2654188959999999,2.2199881097,4.5291138729,2.3091257632
O=C([O-])c1cccc(C(=O)[O-])c1.[Co][OH]([Co])[Co],3,1.064276519,3.822798973,2.7585224539999995,2.8450055191000003,6.5614405146,3.7164349955
O=C([O-])c1cccc(C(=O)[O-])c1.[Eu],2,2.385984265,2.494817112,0.10883284699999995,3.4034125601,4.7049059548,1.3014933947
O=C([O-])c1cccc(C(=O)[O-])c1.[Eu].[Eu][Eu],2,0.817432248,1.011758958,0.1943267099999999,1.0040753693,1.1410867588,0.13701138950000002
O=C([O-])c1cccc(C(=O)[O-])c1.[La],2,2.788771223,3.048906926,0.260135703,2.1956222178,2.2845863179,0.08896410010000011
O=C([O-])c1cccc(C(=O)[O-])c1.[Mn],5,0.950490012,4.730524334,3.780034322,2.8600295701,5.735606894199999,2.875577324099999
O=C([O-])c1cccc(C(=O)[O-])c1.[Ni][OH2][Ni].c1cc(C2C(c3ccncc3)C(c3ccncc3)C2c2ccncc2)ccn1,3,1.583091083,1.884331614,0.3012405309999999,9.0703583825,9.1722378083,0.10187942579999998
O=C([O-])c1cccc(C(=O)[O-])c1.[Zn],2,0.95324244,1.936532091,0.9832896509999999,3.1985753538,6.2628361550000005,3.0642608012000006
O=C([O-])c1cccc(C(=O)[O-])c1C(=O)[O-].[Zn].c1cc(c2ccncc2)ccn1,2,0.344243564,0.975578507,0.631334943,2.5419754206,4.0509753298,1.5089999092
O=C([O-])c1cccc(C(=O)[O-])n1.[Ca].[Eu],2,4.580250273,4.58363124,0.0033809670000000125,3.6878899596,3.8932365873,0.2053466277
O=C([O-])c1cccc(C(=O)[O-])n1.[Ce],4,7.704083422,9.136164665,1.4320812430000007,7.774613587799999,8.468659886000001,0.6940462982000017
O=C([O-])c1cccc(C(=O)[O-])n1.[Co].[Dy],2,1.935893248,2.040928311,0.1050350630000001,3.1419684851,3.2716363876,0.12966790250000004
O=C([O-])c1cccc(C(=O)[O-])n1.[Co].[Eu],2,1.90065491,1.969490592,0.06883568200000001,2.9577424514,2.9931776416000004,0.0354351902000003
O=C([O-])c1cccc(C(=O)[O-])n1.[Co].[Pr],2,1.945695069,2.100362912,0.15466784299999992,3.0859348348,3.2618121481,0.1758773133
O=C([O-])c1cccc(C(=O)[O-])n1.[Dy],2,1.696652743,1.886760076,0.19010733300000004,7.5026720702,7.6410343486,0.13836227839999982
O=C([O-])c1cccc(C(=O)[O-])n1.[Eu],5,3.414442682,4.494065669,1.0796229870000005,2.9935796573,8.0173565341,5.0237768767999995
O=C([O-])c1cccc(C(=O)[O-])n1.[Gd],2,0.82279862,2.328470404,1.505671784,2.9703218668,7.7513214421,4.7809995753
O=C([O-])c1cccc(C(=O)[O-])n1.[La],5,4.071038245,5.789906669,1.7188684239999992,3.2070982696,8.5229043448,5.315806075200001
O=C([O-])c1cccc(C(=O)[O-])n1.[La].[OH2][La],2,4.689729872,5.117380402,0.4276505300000002,6.814086662999999,7.6652012,0.8511145370000008
O=C([O-])c1cccc(C(=O)[O-])n1.[Nd],5,5.544784008,6.41824555,0.8734615420000003,3.1172502588,8.2758177213,5.158567462499999
O=C([O-])c1cccc(C(=O)[O-])n1.[Pr],4,6.970626037,8.395558455,1.424932418,3.2057484969,8.460861980599999,5.255113483699999
O=C([O-])c1cccc(C(=O)[O-])n1.[Sm],4,4.408692297,5.502507297,1.0938150000000002,3.0144684993,7.956522746799999,4.9420542475
O=C([O-])c1cccc(C(=O)[O-])n1.[Tb],2,2.087143482,2.242994706,0.15585122400000007,7.6405017203,7.7622381611,0.12173644080000035
O=C([O-])c1cccc(c2cc(C(=O)[O-])c(c3cccc(C(=O)[O-])c3)cc2C(=O)[O-])c1.[Cd],3,1.25584417,3.036226727,1.7803825569999998,2.3438606764,6.2424045649,3.8985438885000003
O=C([O-])c1cccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)c1.[Zn][OH][Zn],2,3.56791821,3.584643829,0.016725618999999803,4.1573458482,4.1624208085,0.0050749602999999865
O=C([O-])c1cccc(c2ccncc2)c1.[Mn],3,1.072889436,1.331600057,0.25871062099999986,2.2192001434,2.9212287294,0.702028586
O=C([O-])c1ccccc1C(=O)[O-].O=c1c2cc3c(=O)n(Cc4ccncc4)c(=O)c3cc2c(=O)n1Cc1ccncc1.[Cu],4,0.789789189,2.647164333,1.8573751440000001,2.4222435727,4.7443477642000005,2.3221041915000007
O=C([O-])c1cccnc1.[Co][OH2][Co],2,1.240722182,1.244984813,0.004262631000000017,2.1533582486,2.5788233781,0.42546512950000004
O=C([O-])c1cccnc1.[Cu],2,2.502166442,2.511250649,0.0090842069999999,4.0934547414,4.1703596717,0.07690493029999956
O=C([O-])c1cccnc1.[Ni][O][Ni],2,0.222163343,0.847300338,0.6251369950000001,1.5290662533,1.8450677841,0.31600153080000015
O=C([O-])c1cccnc1C(=O)[O-].[Cd].c1cn(CCCCn2ccnc2)cn1,3,0.631793349,0.719556076,0.0877627270000001,1.8968687471,2.0066847077000003,0.1098159606000002
O=C([O-])c1ccnc(C(=O)[O-])c1.[Co].[OH],4,0.636878544,1.618610116,0.9817315719999999,4.2913248418,4.406039387,0.11471454520000002
O=C([O-])c1ccnc(C(=O)[O-])c1.[Mg].[OH],6,1.241787476,1.81357374,0.571786264,5.1679103874,5.6651791715,0.4972687841000001
O=C([O-])c1ccnc(c2cc(C(=O)[O-])ccn2)c1.[Dy],3,3.17923342,4.377914213,1.1986807930000003,4.023174706,5.596309225,1.573134519
O=C([O-])c1ccnc(c2cc(C(=O)[O-])ccn2)c1.[Eu],4,2.757742623,4.58307735,1.825334727,3.9213516246,10.5555086566,6.634157032000001
O=C([O-])c1ccnc(c2cc(C(=O)[O-])ccn2)c1.[Gd],3,2.64591495,4.240150266,1.5942353159999998,4.3763658918,5.738842899400001,1.3624770076000008
O=C([O-])c1ccnc(c2cc(C(=O)[O-])ccn2)c1.[Tb],2,2.81386787,3.679422134,0.865554264,3.8431681674,5.6011569312,1.7579887638000002
O=C([O-])c1ccnc(c2cc(C(=O)[O-])ccn2)c1.[Tb].[Zn],2,3.904680471,3.919688509,0.01500803800000039,6.173543894600001,7.2592895867,1.0857456920999988
O=C([O-])c1ccncc1.OC(CC(=O)[O-])C(=O)[O-].[Co],8,0.646389264,0.933938186,0.28754892200000004,2.3698828856,2.5933275513,0.22344466569999977
O=C([O-])c1ccncc1.OS(O)(=O)=O.[Cd],2,3.318504432,3.615435754,0.29693132199999983,4.9900015255,5.2599803529,0.2699788274000001
O=C([O-])c1ccncc1.[Ag].[Cr][O]([Cr])[Cr],2,0.159254594,0.161014449,0.0017598550000000046,18.0027533751,18.2829528481,0.2801994729999997
O=C([O-])c1ccncc1.[Cd],10,1.354061271,3.782192851,2.42813158,2.2903010365000003,5.3692805219,3.0789794854
O=C([O-])c1ccncc1.[Cd].[F][Cd].c1cc(c2ccncc2)ccn1,2,1.303356885,2.072898627,0.7695417419999999,4.7894538852,5.6328740434,0.8434201581999998
O=C([O-])c1ccncc1.[Co],5,1.456535433,2.445117147,0.988581714,1.6450184969,4.300470794100001,2.655452297200001
O=C([O-])c1ccncc1.[Co].[Co][O][Co],4,1.10801648,1.925742707,0.8177262269999999,6.831541105,7.8729244753,1.0413833702999993
O=C([O-])c1ccncc1.[Co][OH2][Co],7,1.092810823,1.192731249,0.09992042599999995,6.4209468655,7.315942477799999,0.8949956122999989
O=C([O-])c1ccncc1.[Cu],11,0.576118059,2.644545684,2.068427625,3.2347324276,7.742842184,4.5081097564
O=C([O-])c1ccncc1.[Li],11,1.536072877,2.754619268,1.2185463909999998,3.7337889591,5.8626513456,2.1288623865
O=C([O-])c1ccncc1.[Mg],2,1.689197919,1.696434398,0.007236479000000129,2.0589204244,2.0836661813,0.024745756899999805
O=C([O-])c1ccncc1.[Mn],2,1.445785852,1.48114631,0.035360457999999984,1.9471512687,2.0477307846,0.10057951590000003
O=C([O-])c1ccncc1.[Zn],2,0.219968785,0.265326615,0.04535782999999999,4.7708889525,4.9713225417,0.2004335892000002
O=C([O-])c1ccncc1C(=O)[O-].[Cd].c1cc(c2ccncc2)ccn1,3,2.646003917,2.659928172,0.013924255000000052,2.6813132618,9.6934257609,7.012112499100001
O=C([O-])c1ccncc1C(=O)[O-].[Cu],2,1.173199687,3.676103135,2.5029034479999996,4.2039548366,4.3141298072000005,0.11017497060000014
O=C([O-])c1ccncc1C(=O)[O-].[Zn],2,3.926041923,7.780816981,3.854775058,4.9262460235,8.584211892599999,3.657965869099999
O=C([O-])c1cncc(Br)c1.[Cd][OH2][Cd],3,0.790030756,0.950514765,0.16048400900000004,1.7757639235,1.8689653879,0.0932014644000001
O=C([O-])c1cncc(C(=O)[O-])c1.[Cu],2,2.678186719,2.724823148,0.04663642899999987,3.4268579046,4.761456563,1.3345986584000005
O=C([O-])c1cncc(C(=O)[O-])c1.[Cu][Cu].[I][Cu]12[Cu]3([I])[Cu]1([I])[Cu]23[I],4,0.499992724,0.536919584,0.03692685999999995,5.087090734599999,5.1259687014,0.03887796680000033
O=C([O-])c1cncc(C(=O)[O-])c1.[Mg],4,3.987934829,5.06022614,1.0722913110000003,7.6247665911,8.042329046,0.41756245490000055
O=C([O-])c1cncc(C(=O)[O-])c1.[Sm],2,2.857274898,3.363065991,0.505791093,3.6568264474,4.8267871474,1.1699607000000003
O=C([O-])c1cnccn1.[Cu],2,1.372199745,1.387580676,0.015380930999999931,7.091645800599999,7.1177256611,0.02607986050000033
O=C([O-])c1cncnc1.[Cu],2,0.788209769,0.92359269,0.13538292100000004,2.571972982,3.3080420435000004,0.7360690615000003
O=C([O-])c1csc(c2ccncc2)n1.[Cu],2,0.703934706,0.715173925,0.011239219000000022,2.0785216091,2.0795325675,0.0010109583999997618
O=C([O-])c1nc(c2ccncc2)[nH]c1C(=O)[O-].[Mn],2,3.289238324,3.451803705,0.1625653810000003,2.3799462519,2.4760716045,0.0961253526000001
O=C([O-])c1ncccn1.[Cd],2,0.225291496,0.228453466,0.003161969999999986,5.7134659347,5.7187426638000005,0.00527672910000021
O=C(c1cccnc1)c1ccccn1.[Ag][Ag],2,1.536114835,1.5541475,0.018032665000000003,3.4462743126,3.4626235483,0.01634923569999991
O=C(c1cccnc1)c1cccnc1.[Ag][Ag],11,0.64618,0.897500755,0.25132075500000006,6.944501911900001,7.6295624679,0.6850605559999989
O=C1=NC=CC=N1.[Cu],4,0.144546034,0.736825507,0.5922794730000001,3.2406447396,4.7067793747,1.4661346351
O=C1=NC=CC=N1.[Pd],2,0.510512345,0.662432744,0.15192039899999998,3.9233760612,3.9901865013,0.06681044010000026
O=C1C(=O)C(=O)C1=O.[Co].[OH],3,1.64028809,1.893702473,0.25341438299999997,2.5586669632,2.6639394027,0.1052724395000002
O=C[O-].[Co],14,0.022810965,0.65587163,0.633060665,2.157038627,4.7081015808,2.5510629538000003
O=C[O-].[Co].c1cc(c2ccncc2)ccn1,3,5.44781826,5.850997047,0.40317878699999987,8.2140371565,8.4103668605,0.19632970400000005
O=C[O-].[Cu],14,0.172542251,5.399029634,5.226487382999999,3.7355304785,6.7906976494,3.0551671709000003
O=C[O-].[Dy],4,0.034215237,1.761914825,1.7276995880000001,1.3879016232,2.5452749239,1.1573733007
O=C[O-].[Er],11,0.018273379,1.145749586,1.127476207,2.0254480043000003,2.7511355443000003,0.72568754
O=C[O-].[Eu],2,0.084074518,4.311905972,4.2278314539999995,2.2205978596,2.3847277796,0.16412992000000015
O=C[O-].[Fe],25,0.028232849,0.283747065,0.255514216,2.1830202926,4.7364178963,2.5533976036999997
O=C[O-].[Gd],2,0.034291227,1.800394433,1.766103206,2.0135532254,2.2723229806,0.2587697551999999
O=C[O-].[Mg],14,0.047408252,3.761662783,3.714254531,2.5534128808000003,6.0109747869,3.4575619061
O=C[O-].[Mn],26,0.068464679,0.496808454,0.428343775,2.2425245732,4.9038610584,2.6613364852000005
O=C[O-].[Ni],2,0.016917929,0.317133046,0.300215117,2.1761091911,4.7221737791,2.546064588
O=C[O-].[Ni].c1cc(c2ccncc2)ccn1,2,5.209766948,5.827061873,0.6172949249999995,7.7848226859,8.0790198754,0.2941971895000002
O=C[O-].[Sm],2,0.105160052,4.531520746,4.4263606939999995,2.4053229101,2.6005644305,0.19524152039999976
O=C[O-].[Tb],2,0.04761082,2.418631417,2.371020597,1.9148873245,2.3016705107,0.3867831862000002
O=C[O-].[Y],3,0.06410312,0.439669365,0.37556624499999997,3.0583200417,3.493015872,0.4346958302999999
O=C[O-].[Yb],2,0.024669354,1.860410765,1.8357414109999999,2.4017441676,2.7438447324,0.34210056479999995
O=C[O-].[Zn],11,0.032394051,0.373459017,0.341064966,2.0797067526,4.6698704571,2.5901637045
OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-].[Bi],2,0.680929887,1.821875924,1.140946037,1.532995995,3.3386682551,1.8056722601
OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-].[Co].[O]1[O][K]12[O][O]2,3,0.103616333,0.167062444,0.063446111,0.4618046151,1.7041093284,1.2423047133
OC1(c2ccc(n3cnc4cc5ccccc5cc43)cc2)OO1.[OH].[Zn],7,0.121585223,0.143242968,0.021657744999999992,0.8312669737999999,1.0484098171,0.2171428433000001
OCC(CO)(CO)NCc1ccc(C(=O)[O-])cc1.ON1[CH]C=C(c2cc[n+]([O-])cc2)C=C1.[O-][n+]1ccc(c2cc[n+]([O-])cc2)cc1.[O]1[V]2[O][V]3[O][V]4[O][V]5[O][V]6[O][V]1[O]23645.[Tb],2,2.547277961,2.602148751,0.05487079000000028,7.4571669921,7.466485686299999,0.009318694199998312
ON(Nc1cc(C(=O)[O-])cc(C(=O)[O-])c1)c1cc(C(=O)[O-])cc(C(=O)[O-])c1.[Zn],2,1.311612813,2.741726585,1.430113772,3.2435165654,6.6534978577,3.4099812922999995
ON1[CH]C=C(C2=C[CH]N(O)C=C2)C=C1.[Co],2,0.477125127,0.536307155,0.05918202800000005,15.017704681700002,15.2795337365,0.26182905479999796
OP(=O)(O)CCCCP(O)(=O)O.OP(O)(=O)CCCCP(O)(O)=O.[Zn],2,1.312170415,1.590901289,0.2787308740000001,2.8270034539,2.8826815491000004,0.05567809520000022
OP(O)(=O)C(O)(CC1=CN[CH]C=C1)P(O)(O)=O.OP(O)(=O)C(O)(Cc1cccnc1)P(O)(O)=O.[Zn],2,0.86723769,1.116853914,0.24961622400000005,2.1802268454,2.4907364666,0.31050962120000003
OP(O)(=O)CCCP(O)(O)=O.[V][OH][V],3,6.482208849,6.967570106,0.4853612570000001,3.480456701,3.7760202375,0.2955635365
OP(O)(=O)CCCP(O)(O)=O.[V][O][V],2,5.43554359,6.166062524,0.730518934,3.8268370061,4.069662867,0.24282586090000002
OP(O)(=O)CN1CCC(C(=O)[O-])CC1.[Eu],2,3.966713134,4.376181596,0.4094684620000004,2.8889375319,2.9859466076,0.09700907569999995
OP(O)(=O)CN1CCC(C(=O)[O-])CC1.[Gd],2,3.101051837,3.244678978,0.14362714100000007,2.8215315536000003,2.9276347253,0.10610317169999961
OP(O)(=O)CN1CCN(CP(O)(O)=O)CC1.[Mg],2,5.168901856,6.048475102,0.8795732460000005,6.404805638099999,7.0968639271,0.6920582890000011
OP(O)(=O)CN1CCN(CP(O)(O)=O)CC1.[Ni],3,0.954484749,2.320290346,1.365805597,4.23678794,4.5112830137,0.2744950736999998
OP(O)(=O)CP(O)(O)=O.[U],3,0.087188457,0.177493224,0.09030476700000001,2.3185663033000004,3.814413144,1.4958468406999996
OP(O)(=O)c1cc(C(=O)[O-])cc(C(=O)[O-])c1.[Zn],2,0.358916406,0.751171897,0.39225549099999996,7.7571315686,9.1902424619,1.4331108933000003
OP(O)(=O)c1cc(O)c(P(O)(O)=O)cc1O.[F][U],2,0.459720084,0.554853228,0.09513314400000006,3.0703507653,4.9494805437,1.8791297783999998
OP(O)(=O)c1ccc(C(=O)[O-])cc1.[Zn],2,0.46951842,0.620932143,0.151413723,6.4279054268,7.2215858791,0.7936804523000003
OP(O)(=O)c1ccc(P(O)(O)=O)cc1.[F][U].[U],3,0.127374562,0.18186678,0.05449221800000001,2.2077066499,2.7302287093,0.5225220594
OP(O)(=O)c1ccc(P(O)(O)=O)cc1.[U],2,0.290800709,0.368560451,0.07775974200000002,3.0522002706,3.1488383613,0.09663809069999996
OP(O)(=O)c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Zn],4,1.544538065,2.408052609,0.8635145439999998,5.4213644404,6.0486609211,0.6272964807000001
OP(O)(=O)c1ccncc1.[Cu].[Cu][Cu],2,0.46853639,0.514501081,0.045964691,0.8401603766,1.0233234664,0.18316308979999996
OS(O)(=O)=O.[Cd].c1cc(c2ccncc2)ccn1,2,1.650886161,3.572262731,1.9213765699999998,1.9750709735,3.7780472497,1.8029762762000001
OS(O)(O)c1cc(C(=O)[O-])cc(C(=O)[O-])c1.[Cu][OH]1[Cu][OH]([Cu])[Cu]1,2,0.877101799,1.126271355,0.24916955600000013,2.4662691645,7.4940047386,5.0277355741
OS(O)(O)c1cc(C(=O)[O-])cc(C(=O)[O-])c1.[Cu][O]1[Cu][O]([Cu])[Cu]1,24,0.533741763,1.803247819,1.269506056,2.4284478271000003,7.550466843500001,5.1220190164
OS(O)(O)c1cc(C(=O)[O-])cc(C(=O)[O-])c1.[Zn],15,1.144685342,2.264621795,1.119936453,5.4804876225,6.884123315,1.4036356925
OS(O)(O)c1ccc(C2=C3C=CC(=C(c4ccc(S(O)(O)O)cc4)C4=NC(=C(c5ccc(S(O)(O)O)cc5)C5=CC=C(N5)C(c5ccc(S(O)(O)O)cc5)=C5C=CC2=N5)C=C4)N3)cc1.[Sm],2,1.255677101,1.262212924,0.006535822999999885,1.8511704706,1.8525062028,0.0013357321999998284
O[PH](O)=O.[Zn].c1cc(CCCc2ccncc2)ccn1,5,0.055900171,0.919627826,0.863727655,1.0145761832,7.548264075700001,6.533687892500001
Oc1c(O)cc(C(=O)[O-])cc1O.[Mn],3,0.070584151,0.240487858,0.16990370700000001,3.293197724,3.8410244867,0.5478267626999997
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Co],12,0.083110713,3.711672607,3.628561894,3.9409624069,8.0870356607,4.146073253799999
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Cu],6,0.285007589,0.510438603,0.22543101399999999,6.7067046634,6.868266908,0.1615622445999998
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Fe],14,0.056823291,4.89035603,4.833532739000001,3.9143840544,8.2999056937,4.385521639299999
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Mg],3,4.517233783,6.429917869,1.9126840859999996,10.4404906411,10.9205994309,0.48010878979999916
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Mn],5,2.742501691,5.661059939,2.918558248,8.0464613426,8.5031154623,0.4566541196999996
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Ni],6,1.05478182,2.210903936,1.1561221159999997,7.7066001362,8.1043164889,0.3977163527000007
Oc1cc(C(=O)[O-])c(O)cc1C(=O)[O-].[Zn],10,1.351078844,3.835559526,2.484480682,6.5592215118,8.120462162699999,1.5612406508999994
Oc1cc(C(=O)[O-])cc(C(=O)[O-])c1.[Zn],2,0.655281924,1.252628798,0.597346874,7.0231611089,7.7887776326,0.7656165236999994
Oc1cc(O)c(C(=O)[O-])cc1C(=O)[O-].[Co],9,1.864881802,3.095496903,1.230615101,7.1659308489,7.5485263565,0.3825955075999996
Oc1ccccc1C=NCC(=O)[O-].[Cu],2,0.256617937,0.266320413,0.00970247599999996,1.0847284384,1.0968038808,0.012075442400000025
[Ag].c1c[n-]n(C(COCc2ccc(COCC(n3ccc[n-]3)(n3ccc[n-]3)n3ccc[n-]3)cc2)(n2ccc[n-]2)n2ccc[n-]2)c1,2,0.435482986,0.693902597,0.258419611,3.9013330351,5.4790356621,1.5777026270000003
[Ag].c1c[n-]n(c2cc(n3ccc[n-]3)cc(n3ccc[n-]3)c2)c1,2,0.080482707,0.680144138,0.5996614309999999,2.3340091902,3.2815302472,0.9475210569999999
[Ag].c1cc(C2=NC(c3ccncc3)=N=C(c3ccncc3)N2)ccn1,36,0.382266222,0.7282263,0.345960078,3.7269812139,4.1319412026,0.4049599887000004
[Ag].c1cc(C2=NN=NN2)ccn1.c1cc(C2=NNN=N2)ccn1,2,0.383976261,0.419203158,0.035226897000000035,4.9536712493,5.042348462900001,0.08867721360000047
[Ag].c1cc(CCc2ccncc2)ccn1,2,1.256451397,1.536213795,0.27976239800000013,2.2315107944,2.993749199,0.7622384045999997
[Ag].c1cc([Si]2(c3ccncc3)CCCC2)ccn1,2,1.129302519,1.551067897,0.42176537800000014,3.363676791,3.6607596305,0.2970828394999998
[Ag].c1cc(c2sc(c3ccncc3)c(c3ccncc3)c2c2ccncc2)ccn1,5,0.884168995,1.056428446,0.17225945099999995,13.6530908645,14.1896743215,0.5365834570000008
[Ag].c1ccc(C2=NN=NN2)nc1,2,0.622964177,0.629247131,0.006282954000000007,6.8856670062,6.933551418,0.04788441180000014
[Ag].c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,2,0.588495325,0.691922801,0.10342747600000002,2.6405379015,2.6566545069,0.016116605399999706
[Ag].c1ccc(n2c(c3ccncc3)nnc2c2ccncc2)nc1,3,1.399395926,1.741488604,0.342092678,2.5671841455,3.8737398515,1.3065557059999997
[Ag].c1cnc(Cc2cnccn2)cn1,9,0.164852638,1.594239775,1.429387137,5.1378324632,11.5738379766,6.4360055134000005
[Ag].c1cnc(Sc2cnccn2)cn1,2,0.853829038,1.370350999,0.516521961,4.8549175597000005,5.6644607111,0.8095431513999998
[Ag].c1cnc(c2nnc(c3cnccn3)o2)cn1,2,2.302690108,2.414823888,0.11213377999999974,4.784953915,4.7980086801,0.013054765099999699
[Ag].c1cnccn1,3,0.267084329,0.4815451,0.214460771,6.0994854102,7.042438020700001,0.9429526105000008
[Ag].c1ncc(c2cncnc2)cn1,2,0.874076164,1.407688243,0.533612079,3.7124312512,4.969870459,1.2574392078
[Ag].c1nncc2cnncc12,3,1.783183183,2.18687536,0.40369217700000015,3.6020406198000003,4.795522439,1.1934818191999996
[Ag].c1nncn1CCn1cnnc1,2,0.402431723,0.594638563,0.19220683999999993,3.9579562245,6.881284945,2.9233287205
[Ag].c1nncn1n1cnnc1,5,0.208288012,0.461120325,0.252832313,0.9016449586,9.2463636427,8.3447186841
[Au].[NH]C1=CC(O)=C2C3C1=C(O)C=C([NH])C3=C(O)C=C2[NH],2,0.082647776,0.083362946,0.0007151699999999872,11.8665788159,11.881726723699998,0.01514790779999764
[Br][Zn][Br].c1cc(C2=NC(c3ccncc3)=N=C(c3ccncc3)N2)ccn1,3,0.146655993,0.562901649,0.41624565599999996,5.310406587799999,7.4255471079,2.1151405201000006
[CH](NN[CH]c1ccncc1)c1ccncc1.[Cu],2,1.194648518,1.207346097,0.012697579000000125,3.9871905413,4.0241749311,0.036984389800000184
[CH]1C2[CH]C1C1(n3cnnc3)C3C4C(C31)C24n1cnnc1.[Cu],2,2.431410336,2.511529534,0.08011919800000022,9.7794656211,9.8403867152,0.06092109409999935
[CH]1N=CNN1CCCCCCN1[CH]N=CN1.[CH]1N=CNN1CCCCCCn1cncn1.[Cu],4,0.520197603,1.980360905,1.460163302,7.0518938783000005,9.7218183019,2.6699244236000004
[CH]1N=CNN1CCCCCCn1cncn1.[Cu].c1ncn(CCCCCCn2cncn2)n1,2,0.814392598,2.7376652,1.923272602,5.9640191977,7.4606446905,1.4966254927999998
[CH]1N=CNN1CCCCN1[CH]N=CN1.[CH]1N=CNN1CCCCn1cncn1.[Cu],3,0.026137649,0.784310849,0.7581732,3.3261850471,10.2487348684,6.9225498213
[CH]1N=CNN1Cc1ccc(CN2[CH]N=CN2)cc1.[CH]1N=CNN1Cc1ccc(Cn2cncn2)cc1.[Cu],2,0.381835193,0.517127962,0.13529276899999998,8.9715733694,14.0010583556,5.0294849862
[Cd].[Cl][Cd].[Cl][Cd][Cl].c1cc(C2=NN=NN2)ccn1.c1cc(C2=NNN=N2)ccn1,2,1.712614964,2.839175729,1.126560765,5.6150925241,9.537796915,3.9227043909
[Cd].c1cc(Nc2ccncc2)ccn1,2,2.627032111,3.528895663,0.901863552,3.4343368257,4.3805023585,0.9461655328000003
[Cd].c1cc(n2cnnc2)nc(n2cnnc2)c1,2,1.861855678,1.889457666,0.02760198800000002,5.0261576272,5.134882343999999,0.1087247167999994
[Cd].c1ccc(c2ccc(c3ccncc3)cc2)nc1,2,4.153939661,4.367732565,0.21379290399999995,5.5512014752,6.029788930800001,0.4785874556000005
